,num_critic_for_reviews,duration,director_facebook_likes,actor_3_facebook_likes,actor_1_facebook_likes,cast_total_facebook_likes,facenumber_in_poster,num_user_for_reviews,budget,title_year,actor_2_facebook_likes,imdb_score,G,PG,PG-13,R,gross
2321,182.0,114.0,0.0,446.0,975.0,3014,4.0,105.0,20000000.0,2008.0,877.0,6.9,0,0,1,0,3519627.0
4544,169.0,103.0,2.0,226.0,2000.0,3192,2.0,230.0,1000000.0,2005.0,508.0,7.4,0,0,0,1,9013113.0
317,320.0,131.0,385.0,11000.0,26000.0,52610,15.0,351.0,90000000.0,2014.0,13000.0,6.1,0,0,1,0,39292022.0
4490,137.0,114.0,300.0,73.0,307.0,809,0.0,214.0,7000000.0,2001.0,209.0,7.4,0,0,0,1,13876974.0
2628,69.0,88.0,189.0,799.0,934.0,3707,1.0,99.0,15000000.0,2002.0,927.0,5.4,0,1,0,0,47811275.0
3076,105.0,97.0,32.0,327.0,893.0,2640,3.0,132.0,14000000.0,1999.0,692.0,6.9,0,0,1,0,18535191.0
3115,242.0,97.0,482.0,482.0,852.0,2426,0.0,183.0,10000000.0,2015.0,542.0,6.1,0,0,1,0,52200504.0
3071,160.0,95.0,43.0,357.0,3000.0,5286,0.0,262.0,10800000.0,2008.0,723.0,5.8,0,0,0,1,56729973.0
3151,89.0,84.0,134.0,307.0,655.0,2737,2.0,73.0,10000000.0,2007.0,651.0,5.9,0,0,0,1,20339754.0
3590,52.0,106.0,10.0,578.0,3000.0,6419,4.0,43.0,6000000.0,2001.0,685.0,6.3,0,0,0,1,27457409.0
4827,64.0,102.0,149.0,276.0,409.0,1986,1.0,73.0,312000.0,1999.0,277.0,6.7,0,0,1,0,1281176.0
3566,486.0,101.0,0.0,726.0,13000.0,15230,0.0,375.0,6500000.0,2011.0,898.0,7.3,0,0,0,0,4000304.0
3112,159.0,97.0,19.0,130.0,4000.0,4687,0.0,155.0,10000000.0,2016.0,334.0,6.0,0,0,1,0,35794166.0
2164,75.0,95.0,32.0,563.0,826.0,3558,2.0,149.0,32000000.0,2005.0,642.0,4.6,0,1,0,0,82301521.0
995,51.0,117.0,31.0,210.0,2000.0,3016,1.0,118.0,40000000.0,1996.0,472.0,4.3,0,0,0,1,32800000.0
2386,241.0,81.0,0.0,836.0,12000.0,25489,0.0,710.0,19000000.0,2002.0,11000.0,7.7,0,0,0,1,22245861.0
186,502.0,146.0,508.0,523.0,34000.0,49355,1.0,706.0,130000000.0,2013.0,14000.0,7.6,0,0,1,0,424645577.0
3715,152.0,83.0,26.0,801.0,10000.0,11771,0.0,126.0,3300000.0,2015.0,830.0,5.2,0,0,1,0,25799043.0
2235,90.0,103.0,31.0,733.0,12000.0,14903,3.0,124.0,55784951.6,2006.0,804.0,6.4,0,0,1,0,26870825.0
588,486.0,153.0,16000.0,11000.0,13000.0,36741,1.0,1527.0,75000000.0,2009.0,11000.0,8.3,0,0,0,1,120523073.0
1665,85.0,125.0,21.0,581.0,12000.0,15811,1.0,134.0,30000000.0,2006.0,2000.0,6.9,0,0,1,0,38432823.0
243,152.0,153.0,610.0,617.0,12000.0,15046,0.0,454.0,115000000.0,2002.0,836.0,6.0,0,0,0,1,40911830.0
2450,217.0,111.0,655.0,405.0,24000.0,39307,1.0,111.0,18000000.0,2013.0,14000.0,6.9,0,0,1,0,13362308.0
2985,138.0,113.0,319.0,48.0,1000.0,1171,0.0,354.0,12000000.0,2003.0,65.0,5.3,0,0,0,1,4717455.0
4099,42.0,108.0,232.0,353.0,10000.0,11459,4.0,78.0,3300000.0,1996.0,721.0,6.9,0,0,0,1,2961991.0
2273,76.0,99.0,272.0,62.0,1000.0,1189,1.0,176.0,40000000.0,2004.0,87.0,4.8,0,0,1,0,12181484.0
2978,29.0,81.0,25.0,654.0,931.0,3848,0.0,69.0,10000000.0,2000.0,744.0,5.7,0,0,1,0,6982680.0
828,157.0,116.0,51.0,622.0,11000.0,16484,2.0,198.0,70000000.0,2012.0,3000.0,5.6,0,0,0,1,36931089.0
1615,589.0,119.0,0.0,502.0,23000.0,37387,0.0,667.0,30000000.0,2012.0,13000.0,7.4,0,0,0,1,66468315.0
4540,29.0,120.0,18.0,295.0,634.0,1810,11.0,102.0,5000000.0,2016.0,420.0,3.4,0,1,0,0,20773070.0
1271,98.0,117.0,260.0,441.0,1000.0,3969,0.0,284.0,40000000.0,2005.0,1000.0,5.0,0,0,0,1,30981850.0
1909,270.0,109.0,175.0,733.0,24000.0,26625,3.0,161.0,25000000.0,2012.0,736.0,6.5,0,0,0,1,66489425.0
4406,110.0,88.0,387.0,18.0,436.0,479,0.0,232.0,1500000.0,2005.0,25.0,7.4,0,0,0,1,7362100.0
369,70.0,92.0,12.0,1000.0,35000.0,38450,0.0,53.0,90000000.0,2015.0,1000.0,5.0,0,1,0,0,85884815.0
2889,399.0,88.0,115.0,304.0,1000.0,2011,6.0,297.0,13000000.0,2011.0,305.0,6.6,0,0,0,1,1024175.0
3697,250.0,95.0,163.0,651.0,1000.0,4134,0.0,864.0,4000000.0,2005.0,654.0,6.6,0,0,0,1,87025093.0
117,323.0,104.0,508.0,558.0,10000.0,13076,0.0,1413.0,150000000.0,2007.0,1000.0,7.2,0,0,1,0,256386216.0
2841,106.0,83.0,8.0,612.0,3000.0,6454,2.0,469.0,13000000.0,2000.0,934.0,5.5,0,0,1,0,46729374.0
4357,205.0,98.0,456.0,231.0,1000.0,2032,1.0,75.0,36998505.3,2009.0,548.0,7.2,0,0,0,1,1445366.0
2291,69.0,101.0,11000.0,2.0,1000.0,1614,0.0,140.0,20000000.0,1996.0,612.0,6.8,0,0,0,1,9714482.0
1625,94.0,95.0,65.0,246.0,506.0,1266,3.0,152.0,19000000.0,2004.0,316.0,5.9,0,0,1,0,58156435.0
2258,43.0,88.0,0.0,939.0,3000.0,8189,1.0,75.0,35000000.0,2002.0,968.0,4.0,1,0,0,0,16988996.0
1161,154.0,105.0,153.0,491.0,4000.0,6727,2.0,112.0,42000000.0,2012.0,828.0,6.5,0,1,0,0,45290318.0
510,178.0,94.0,62.0,722.0,14000.0,27842,3.0,133.0,79000000.0,2012.0,12000.0,5.8,0,1,0,0,103812241.0
3475,52.0,112.0,70.0,826.0,1000.0,5959,8.0,59.0,6600000.0,2011.0,912.0,5.7,0,0,1,0,37295394.0
674,241.0,103.0,368.0,520.0,27000.0,29808,3.0,238.0,65000000.0,2012.0,1000.0,6.3,0,0,1,0,54758461.0
3155,386.0,99.0,64.0,918.0,13000.0,17204,1.0,216.0,6400000.0,2011.0,2000.0,7.0,0,0,0,1,14597405.0
468,276.0,104.0,301.0,71.0,18000.0,22194,0.0,698.0,80000000.0,2008.0,4000.0,5.5,0,0,1,0,79363785.0
345,529.0,105.0,81.0,779.0,11000.0,13118,0.0,646.0,93000000.0,2011.0,1000.0,7.6,0,0,1,0,176740650.0
1177,119.0,110.0,161.0,196.0,1000.0,1954,0.0,564.0,41000000.0,2002.0,418.0,7.0,0,0,0,1,116724075.0
1219,125.0,123.0,563.0,8000.0,24000.0,43917,0.0,344.0,34000000.0,2001.0,11000.0,6.1,0,0,0,1,66808615.0
178,252.0,117.0,14000.0,358.0,535.0,1950,0.0,106.0,140000000.0,2016.0,400.0,6.8,0,1,0,0,52792307.0
1935,146.0,87.0,234.0,370.0,904.0,3850,3.0,114.0,36998505.3,2011.0,555.0,5.7,0,0,0,1,30538669.0
2696,24.0,76.0,9.0,47.0,595.0,1139,0.0,53.0,15000000.0,1998.0,417.0,2.8,1,0,0,0,11144518.0
2222,222.0,111.0,79.0,287.0,26000.0,27755,0.0,189.0,20000000.0,2008.0,811.0,7.3,0,0,0,1,30028592.0
294,265.0,116.0,285.0,107.0,12000.0,20233,2.0,316.0,100000000.0,2010.0,8000.0,6.7,0,0,1,0,119219978.0
1413,332.0,129.0,0.0,213.0,492.0,1450,1.0,309.0,35000000.0,2015.0,392.0,6.3,0,0,0,1,110008260.0
587,79.0,139.0,2000.0,808.0,960.0,3667,1.0,158.0,80000000.0,1996.0,848.0,6.6,0,0,0,1,136448821.0
3494,202.0,105.0,0.0,303.0,1000.0,2444,0.0,922.0,7000000.0,2003.0,340.0,6.0,0,0,0,1,12583510.0
4672,33.0,90.0,38.0,69.0,214.0,587,0.0,157.0,780000.0,2003.0,115.0,6.8,0,0,1,0,1310270.0
2809,135.0,97.0,11.0,548.0,14000.0,16431,4.0,79.0,55784951.6,2008.0,1000.0,6.7,0,0,1,0,2656324.0
3285,32.0,120.0,92.0,862.0,1000.0,5420,6.0,79.0,9000000.0,1999.0,886.0,6.7,0,0,0,1,34074895.0
1558,441.0,96.0,0.0,882.0,10000.0,12754,1.0,1125.0,32000000.0,2005.0,917.0,7.5,0,0,0,1,31493782.0
174,322.0,115.0,386.0,12000.0,21000.0,59177,3.0,329.0,120000000.0,2012.0,17000.0,5.5,0,0,1,0,292298923.0
3382,358.0,128.0,79.0,414.0,13000.0,14747,0.0,625.0,50000000.0,2005.0,903.0,7.0,0,0,0,1,50815288.0
406,84.0,100.0,36.0,439.0,2000.0,4182,1.0,77.0,85000000.0,2000.0,795.0,4.8,1,0,0,0,66941559.0
31,300.0,135.0,0.0,4000.0,24000.0,43388,1.0,1303.0,200000000.0,2004.0,11000.0,7.3,0,0,1,0,373377893.0
664,169.0,130.0,16000.0,416.0,16000.0,17771,1.0,326.0,65000000.0,2000.0,495.0,6.4,0,0,1,0,90454043.0
4550,129.0,122.0,17000.0,184.0,543.0,1218,0.0,67.0,55784951.6,2008.0,426.0,7.2,0,0,1,0,5355376.0
1804,93.0,116.0,144.0,477.0,1000.0,3845,4.0,199.0,27000000.0,2002.0,482.0,6.0,0,0,1,0,69586544.0
3998,43.0,96.0,0.0,111.0,385.0,995,2.0,98.0,3500000.0,1996.0,356.0,6.1,0,0,0,1,9449219.0
2784,40.0,95.0,10.0,111.0,706.0,1421,2.0,33.0,14000000.0,2002.0,266.0,5.7,0,0,0,1,25482931.0
3750,203.0,103.0,66.0,13.0,155.0,259,0.0,214.0,5000000.0,2015.0,78.0,6.8,0,0,0,1,27285953.0
3168,137.0,97.0,350.0,250.0,460.0,1334,1.0,203.0,10000000.0,2002.0,372.0,7.4,0,0,0,1,8111360.0
1780,222.0,117.0,115.0,97.0,3000.0,3681,4.0,199.0,21000000.0,2007.0,327.0,6.9,0,0,0,1,28563179.0
558,67.0,99.0,545.0,533.0,933.0,2542,1.0,373.0,75000000.0,1998.0,722.0,6.0,0,0,0,1,14567883.0
3028,128.0,112.0,197.0,632.0,755.0,3507,1.0,171.0,11000000.0,2008.0,734.0,4.5,1,0,0,0,90556401.0
2708,63.0,97.0,2.0,461.0,890.0,3161,4.0,132.0,20000000.0,2002.0,852.0,4.9,0,0,0,1,8586376.0
2509,125.0,121.0,0.0,244.0,989.0,2365,1.0,416.0,17000000.0,1998.0,888.0,7.5,0,0,0,1,16311763.0
1846,197.0,107.0,0.0,577.0,1000.0,3066,3.0,862.0,26000000.0,2000.0,596.0,7.8,0,0,1,0,45506619.0
2217,121.0,101.0,29.0,429.0,812.0,3292,0.0,119.0,55784951.6,2009.0,533.0,5.6,0,0,1,0,29062561.0
2804,63.0,90.0,49.0,191.0,12000.0,12776,5.0,112.0,24000000.0,2000.0,215.0,5.9,0,0,0,1,5108820.0
1823,118.0,106.0,43.0,460.0,1000.0,2495,0.0,71.0,27000000.0,2007.0,506.0,6.8,0,1,0,0,7486906.0
1435,120.0,98.0,30.0,664.0,944.0,4879,2.0,262.0,30000000.0,2005.0,940.0,5.9,0,0,1,0,43894863.0
145,256.0,111.0,456.0,394.0,20000.0,21393,4.0,186.0,150000000.0,2015.0,548.0,5.8,0,1,0,0,34964818.0
3113,273.0,80.0,66.0,816.0,2000.0,5628,0.0,319.0,10000000.0,2010.0,904.0,6.3,0,0,1,0,33583175.0
3714,471.0,117.0,212.0,896.0,11000.0,17738,0.0,340.0,5000000.0,2013.0,3000.0,8.0,0,0,0,1,27296514.0
356,185.0,130.0,0.0,568.0,11000.0,12890,0.0,683.0,100000000.0,2000.0,627.0,6.6,0,0,1,0,155370362.0
3677,112.0,97.0,25.0,57.0,517.0,745,0.0,110.0,5500000.0,2004.0,86.0,7.9,0,0,1,0,3629758.0
2688,81.0,121.0,16.0,526.0,907.0,3633,4.0,91.0,15000000.0,2006.0,585.0,6.2,0,0,0,1,12549485.0
3926,45.0,94.0,24.0,545.0,834.0,2662,3.0,85.0,4000000.0,1999.0,625.0,5.8,0,0,0,1,2800000.0
4543,377.0,112.0,310.0,616.0,33000.0,35941,0.0,283.0,3500000.0,2010.0,2000.0,7.4,0,0,0,1,9701559.0
2376,252.0,131.0,33.0,326.0,876.0,1985,1.0,236.0,19000000.0,2013.0,526.0,7.6,0,0,1,0,21483154.0
909,78.0,172.0,438.0,466.0,852.0,2397,1.0,207.0,55000000.0,1998.0,637.0,5.9,0,0,0,1,22843047.0
1496,335.0,123.0,0.0,6.0,23000.0,23031,0.0,195.0,35000000.0,2015.0,22.0,7.4,0,1,0,0,10137502.0
1518,117.0,128.0,88.0,954.0,989.0,3386,0.0,116.0,34000000.0,2015.0,970.0,7.1,0,0,1,0,37432299.0
3089,161.0,126.0,835.0,893.0,49000.0,63710,2.0,682.0,10000000.0,1997.0,13000.0,8.3,0,0,0,1,138339411.0
2391,351.0,97.0,89.0,329.0,920.0,2771,3.0,397.0,18000000.0,2014.0,798.0,6.4,0,0,0,1,150056505.0
830,117.0,97.0,420.0,455.0,4000.0,9814,2.0,147.0,58000000.0,2004.0,3000.0,6.3,0,0,1,0,28328132.0
2059,216.0,106.0,452.0,141.0,20000.0,21195,3.0,119.0,23000000.0,2016.0,732.0,7.5,0,0,1,0,15785632.0
1012,59.0,100.0,65.0,730.0,1000.0,6171,5.0,94.0,40000000.0,2005.0,923.0,5.4,0,0,1,0,19118247.0
876,238.0,88.0,91.0,591.0,4000.0,6254,0.0,101.0,55000000.0,2012.0,796.0,6.7,0,1,0,0,31051126.0
1810,158.0,101.0,129.0,3.0,66.0,74,0.0,391.0,30000000.0,2002.0,5.0,7.1,0,0,1,0,40566655.0
126,275.0,138.0,0.0,30.0,234.0,534,0.0,2789.0,150000000.0,2003.0,198.0,7.2,0,0,0,1,281492479.0
1581,168.0,118.0,40.0,617.0,2000.0,4045,0.0,510.0,31000000.0,2000.0,702.0,7.3,0,0,1,0,44983704.0
2792,62.0,117.0,160.0,55.0,718.0,1148,6.0,157.0,12000000.0,1999.0,330.0,6.9,0,1,0,0,14348123.0
522,185.0,154.0,776.0,933.0,10000.0,16785,0.0,856.0,75000000.0,1996.0,2000.0,6.9,0,0,1,0,306124059.0
223,552.0,127.0,0.0,341.0,774.0,2121,0.0,755.0,120000000.0,2012.0,358.0,8.0,0,1,0,0,124976634.0
2521,35.0,128.0,9.0,193.0,767.0,1727,3.0,64.0,53575683.2,2004.0,327.0,6.7,0,1,0,0,2694071.0
113,248.0,206.0,0.0,591.0,12000.0,24598,3.0,1390.0,155000000.0,2004.0,11000.0,5.5,0,0,0,1,34293771.0
2606,176.0,122.0,0.0,158.0,18000.0,19078,0.0,2715.0,15000000.0,1999.0,828.0,8.4,0,0,0,1,130058047.0
486,87.0,90.0,65.0,658.0,11000.0,25190,0.0,237.0,80000000.0,2000.0,11000.0,5.3,0,0,1,0,39442871.0
3017,151.0,104.0,0.0,1000.0,26000.0,39175,6.0,726.0,6000000.0,2000.0,11000.0,8.3,0,0,0,1,30093107.0
4977,193.0,100.0,293.0,0.0,0.0,0,2.0,404.0,65000.0,2004.0,0.0,7.3,0,1,0,0,11529368.0
1953,92.0,93.0,17.0,360.0,13000.0,14180,5.0,316.0,25000000.0,2004.0,634.0,6.6,0,0,0,1,17718223.0
1681,63.0,104.0,30.0,635.0,1000.0,4462,1.0,63.0,30000000.0,2004.0,962.0,5.5,0,0,1,0,21800302.0
2176,40.0,121.0,0.0,721.0,2000.0,6657,8.0,68.0,20000000.0,2010.0,907.0,4.4,0,0,1,0,60072596.0
1339,97.0,108.0,72.0,559.0,982.0,4251,1.0,392.0,38000000.0,2002.0,935.0,6.1,0,0,1,0,127214072.0
353,191.0,82.0,487.0,967.0,15000.0,21275,2.0,515.0,90000000.0,1999.0,1000.0,7.9,1,0,0,0,245823397.0
1672,110.0,108.0,631.0,95.0,631.0,1023,1.0,227.0,30000000.0,1998.0,199.0,6.8,0,0,0,1,26525834.0
4039,212.0,128.0,39.0,0.0,15.0,17,7.0,86.0,55784951.6,2008.0,2.0,7.5,0,0,1,0,3766595.0
1694,154.0,130.0,149.0,798.0,1000.0,5101,0.0,132.0,30000000.0,2008.0,807.0,6.7,0,0,0,1,15709385.0
2773,86.0,109.0,41.0,748.0,997.0,3544,0.0,162.0,14000000.0,2007.0,826.0,5.2,0,0,1,0,61356221.0
4542,107.0,99.0,2.0,3.0,43.0,53,0.0,140.0,1000000000.0,1999.0,3.0,6.0,0,1,0,0,10037390.0
3175,162.0,101.0,194.0,602.0,1000.0,3858,2.0,1420.0,7500000.0,1998.0,816.0,8.6,0,0,0,1,6712241.0
4044,261.0,105.0,101.0,157.0,1000.0,2016,4.0,142.0,3200000.0,2010.0,394.0,7.2,0,0,0,1,5776314.0
2437,192.0,90.0,44.0,729.0,12000.0,16004,2.0,105.0,18000000.0,2009.0,904.0,6.5,0,0,0,1,15281286.0
1872,85.0,118.0,97.0,437.0,775.0,3197,0.0,99.0,26000000.0,2014.0,523.0,6.7,0,0,1,0,26761283.0
3654,136.0,115.0,58.0,400.0,33000.0,34605,0.0,302.0,50000000.0,2002.0,455.0,6.1,0,0,0,1,31874869.0
1734,221.0,115.0,0.0,751.0,10000.0,13159,8.0,185.0,29000000.0,2015.0,1000.0,6.5,0,0,1,0,183436380.0
1191,93.0,84.0,0.0,2000.0,13000.0,22935,3.0,188.0,38000000.0,2003.0,4000.0,4.1,0,1,0,0,111760631.0
3400,128.0,111.0,341.0,569.0,963.0,3543,1.0,162.0,8000000.0,2002.0,678.0,7.1,0,0,0,1,3076425.0
648,219.0,169.0,14000.0,13000.0,15000.0,44998,2.0,2277.0,70000000.0,1998.0,14000.0,8.6,0,0,0,1,216119491.0
464,53.0,90.0,10.0,159.0,49000.0,50005,1.0,64.0,80000000.0,1997.0,570.0,5.2,0,1,0,0,92969824.0
2617,111.0,94.0,87.0,569.0,17000.0,20154,1.0,103.0,15000000.0,2010.0,975.0,6.2,0,1,0,0,64001297.0
305,321.0,103.0,207.0,3000.0,40000.0,55175,0.0,374.0,100000000.0,2010.0,11000.0,6.0,0,0,1,0,67631157.0
782,95.0,110.0,0.0,308.0,510.0,1976,0.0,165.0,40000000.0,1997.0,344.0,5.7,0,0,0,1,33927476.0
598,141.0,124.0,130.0,841.0,4000.0,6181,0.0,742.0,75000000.0,2002.0,973.0,7.1,0,0,0,1,78120196.0
520,202.0,110.0,45.0,845.0,1000.0,4714,3.0,786.0,78000000.0,2003.0,872.0,5.8,0,0,1,0,66462600.0
2654,74.0,89.0,10.0,231.0,811.0,2167,8.0,105.0,15000000.0,2004.0,636.0,4.6,0,1,0,0,29302097.0
4090,48.0,82.0,0.0,51.0,472.0,858,1.0,81.0,3000000.0,2000.0,324.0,4.4,0,0,0,1,4142507.0
2946,68.0,93.0,4.0,8.0,28.0,52,0.0,50.0,12000000.0,2012.0,9.0,5.9,0,1,0,0,25240988.0
63,248.0,110.0,282.0,103.0,11000.0,21175,2.0,239.0,180000000.0,2016.0,10000.0,6.6,0,0,1,0,124051759.0
682,136.0,101.0,4000.0,539.0,17000.0,32232,0.0,202.0,65000000.0,2005.0,14000.0,6.1,0,1,0,0,28045540.0
2621,157.0,102.0,79.0,27.0,925.0,1018,0.0,162.0,15000000.0,2013.0,38.0,6.6,0,0,0,1,101978840.0
2134,168.0,87.0,0.0,548.0,22000.0,24324,0.0,199.0,9000000.0,2007.0,557.0,7.4,0,0,0,1,8579684.0
2969,160.0,100.0,73.0,1000.0,19000.0,34700,0.0,296.0,55784951.6,2003.0,14000.0,7.0,0,0,1,0,11634362.0
809,54.0,127.0,258.0,617.0,11000.0,12947,2.0,156.0,35000000.0,2003.0,708.0,6.5,0,0,0,1,4426297.0
3180,38.0,96.0,9.0,934.0,12000.0,26961,1.0,92.0,10000000.0,2002.0,11000.0,5.6,0,0,0,1,6044618.0
1053,222.0,115.0,118.0,482.0,14000.0,16967,0.0,323.0,48000000.0,2014.0,794.0,6.0,0,0,1,0,89253340.0
1250,211.0,102.0,25.0,473.0,1000.0,4324,0.0,998.0,40000000.0,2007.0,741.0,4.7,0,0,0,1,41797066.0
3515,117.0,99.0,60.0,628.0,4000.0,6526,0.0,106.0,7000000.0,2006.0,787.0,6.4,0,0,0,1,1654367.0
150,464.0,116.0,176.0,322.0,783.0,2097,4.0,1211.0,144000000.0,2016.0,370.0,5.5,0,0,1,0,118099659.0
4181,30.0,87.0,67.0,67.0,871.0,1111,0.0,199.0,2500000.0,2012.0,118.0,5.1,0,1,0,0,33349949.0
561,114.0,113.0,212.0,568.0,2000.0,4397,4.0,222.0,45000000.0,2004.0,845.0,6.1,0,0,1,0,21009180.0
332,173.0,126.0,0.0,10000.0,14000.0,39319,2.0,742.0,93000000.0,1997.0,13000.0,7.7,0,0,1,0,63540020.0
4379,75.0,106.0,36.0,345.0,953.0,2198,1.0,58.0,55784951.6,2007.0,399.0,7.4,0,0,1,0,12589108.0
516,119.0,108.0,54.0,6000.0,12000.0,30230,1.0,64.0,81200000.0,2015.0,11000.0,7.8,0,1,0,0,1339152.0
2188,89.0,77.0,25.0,16.0,304.0,575,0.0,53.0,30000000.0,2000.0,253.0,6.3,1,0,0,0,45542421.0
1635,209.0,85.0,9.0,100.0,567.0,1145,0.0,307.0,30000000.0,2005.0,269.0,7.5,1,0,0,0,56068547.0
2404,156.0,94.0,52.0,261.0,567.0,2259,10.0,103.0,18000000.0,2016.0,312.0,6.1,0,0,1,0,59573085.0
2102,88.0,94.0,42.0,517.0,975.0,3153,2.0,35.0,22000000.0,2012.0,569.0,6.4,0,1,0,0,49002815.0
972,171.0,105.0,12.0,935.0,87000.0,101383,1.0,306.0,50000000.0,2006.0,11000.0,5.8,0,0,1,0,48745150.0
412,107.0,83.0,28.0,624.0,4000.0,6081,1.0,100.0,85000000.0,2006.0,650.0,6.2,0,1,0,0,84303558.0
2757,106.0,120.0,1000.0,954.0,29000.0,33791,2.0,506.0,14500000.0,1996.0,1000.0,6.8,0,0,1,0,46338728.0
142,339.0,131.0,776.0,256.0,17000.0,18204,2.0,434.0,150000000.0,2013.0,551.0,6.4,0,0,1,0,73103784.0
1273,146.0,135.0,0.0,715.0,3000.0,5917,1.0,754.0,40000000.0,2005.0,1000.0,7.0,0,0,1,0,29077547.0
761,315.0,124.0,737.0,14000.0,34000.0,75793,3.0,256.0,60000000.0,2015.0,22000.0,6.6,0,0,1,0,56443482.0
2298,76.0,108.0,54.0,463.0,786.0,2730,3.0,117.0,20000000.0,2004.0,567.0,6.3,0,0,1,0,8054280.0
604,388.0,146.0,14000.0,979.0,25000.0,46726,1.0,488.0,66000000.0,2011.0,19000.0,7.2,0,0,1,0,79883359.0
1852,217.0,105.0,260.0,3000.0,20000.0,42473,0.0,201.0,26000000.0,2009.0,15000.0,7.1,0,0,0,1,28501651.0
2065,394.0,93.0,0.0,947.0,17000.0,31187,5.0,397.0,23000000.0,2011.0,13000.0,5.8,0,0,0,1,18934858.0
733,315.0,111.0,124.0,357.0,13000.0,24928,4.0,328.0,58000000.0,2010.0,11000.0,7.1,0,0,1,0,90356857.0
2801,77.0,86.0,90.0,635.0,962.0,3715,1.0,32.0,14000000.0,2012.0,925.0,5.4,0,0,1,0,9402410.0
251,358.0,114.0,62.0,884.0,12000.0,16718,0.0,499.0,110000000.0,2015.0,2000.0,6.1,0,0,1,0,155181732.0
388,136.0,138.0,0.0,123.0,14000.0,15149,1.0,278.0,100000000.0,2002.0,602.0,6.7,0,0,1,0,35168677.0
4804,148.0,101.0,12.0,149.0,642.0,1026,2.0,151.0,35000000.0,2008.0,171.0,6.1,0,0,1,0,80276912.0
2520,157.0,122.0,47.0,834.0,23000.0,27381,2.0,419.0,17000000.0,2006.0,979.0,7.4,0,0,0,1,6855137.0
2778,42.0,110.0,0.0,490.0,849.0,2226,1.0,43.0,55784951.6,2012.0,597.0,5.4,0,0,1,0,35010192.0
1961,86.0,99.0,154.0,347.0,774.0,2498,1.0,162.0,25000000.0,2000.0,692.0,4.7,0,0,1,0,14983572.0
2823,107.0,99.0,38.0,390.0,3000.0,4702,4.0,96.0,14000000.0,2015.0,837.0,5.1,0,0,0,1,12282677.0
426,94.0,109.0,88.0,571.0,611.0,2818,1.0,171.0,65000000.0,2000.0,592.0,4.3,0,0,1,0,123307945.0
34,334.0,104.0,420.0,560.0,20000.0,21714,0.0,1912.0,210000000.0,2006.0,808.0,6.8,0,0,1,0,234360014.0
2787,125.0,91.0,31.0,50.0,874.0,1608,0.0,747.0,14000000.0,2005.0,613.0,5.0,0,0,1,0,16298046.0
986,143.0,108.0,17.0,186.0,14000.0,15634,1.0,259.0,40000000.0,2004.0,1000.0,5.9,0,0,0,1,40203020.0
865,118.0,91.0,39.0,562.0,1000.0,3104,1.0,73.0,55000000.0,2013.0,591.0,5.9,0,1,0,0,55747724.0
1173,293.0,112.0,133.0,365.0,11000.0,12239,4.0,835.0,44000000.0,2014.0,392.0,6.6,0,0,0,1,6105175.0
1135,152.0,101.0,32.0,104.0,219.0,661,1.0,142.0,45000000.0,2011.0,141.0,6.3,0,1,0,0,8129455.0
1984,264.0,92.0,30.0,309.0,941.0,2348,0.0,162.0,14000000.0,2012.0,459.0,5.9,0,0,1,0,49122319.0
3158,297.0,108.0,0.0,458.0,1000.0,3215,1.0,279.0,5000000.0,2015.0,562.0,7.1,0,0,0,1,43771291.0
1917,129.0,97.0,29.0,816.0,15000.0,18789,1.0,126.0,25000000.0,2008.0,852.0,5.5,0,0,1,0,48237389.0
1735,291.0,153.0,446.0,154.0,523.0,1383,0.0,815.0,28000000.0,2005.0,405.0,7.9,0,0,1,0,119518352.0
3201,270.0,97.0,387.0,64.0,6000.0,6322,2.0,96.0,10000000.0,2014.0,139.0,6.3,0,0,0,1,7574066.0
311,511.0,172.0,670.0,1000.0,15000.0,22686,5.0,828.0,102000000.0,2012.0,5000.0,7.5,0,0,0,1,27098580.0
2103,85.0,142.0,0.0,854.0,978.0,5386,0.0,354.0,22000000.0,1999.0,911.0,6.6,0,0,0,1,19283782.0
1197,556.0,120.0,21000.0,81.0,10000.0,10555,0.0,696.0,40000000.0,2010.0,349.0,7.7,0,0,1,0,96917897.0
1374,224.0,188.0,0.0,272.0,786.0,1906,1.0,1437.0,37000000.0,1999.0,625.0,8.0,0,0,0,1,22450975.0
2944,400.0,144.0,258.0,834.0,6000.0,9125,1.0,2301.0,150000000.0,2006.0,1000.0,8.0,0,0,1,0,167007184.0
1764,222.0,105.0,226.0,966.0,22000.0,35694,2.0,173.0,28000000.0,2013.0,11000.0,6.6,0,0,1,0,63910583.0
4412,106.0,110.0,787.0,642.0,1000.0,4762,2.0,318.0,1500000.0,1998.0,787.0,7.5,0,0,0,1,2365931.0
1370,170.0,110.0,52.0,651.0,10000.0,13396,12.0,89.0,40000000.0,2012.0,2000.0,5.7,0,0,1,0,41102171.0
1503,149.0,114.0,0.0,115.0,548.0,1005,1.0,232.0,35000000.0,2002.0,298.0,6.3,0,0,0,1,6592103.0
111,191.0,184.0,0.0,691.0,3000.0,5401,0.0,1999.0,140000000.0,2001.0,961.0,6.1,0,0,1,0,198539855.0
4100,345.0,86.0,387.0,270.0,962.0,2260,0.0,139.0,36998505.3,2012.0,481.0,7.4,0,0,0,1,4063238.0
